Player,RegionCode,Team,Nationality,KbmOrController,Age,Twitter
Slackes,NAE,Free Agent,United States,KB&M,,
Tetchra,NAE,Free Agent,United States,KB&M,16,
Legedien,NAE,Free Agent,United States,KB&M,20,
Reverse2k,NAE,Free Agent,United States,KB&M,18,
Nittle,NAE,Free Agent,United States,KB&M,15,
Ghost Sean,NAW,Ghost Gaming,Canada,KB&M,18,
XXiF,NAE,Riot Squad Esports,Canada,KB&M,,
RS kolorful,NAE,Riot Squad Esports,Canada,KB&M,15,
code ronaldo,NAE,Riot Squad Esports,Canada,KB&M,18,
Envy LeNain,NAE,Team Envy,Canada,KB&M,18,
NRG Zayt,NAE,NRG Esports,Canada,KB&M,19,
CoverH,OCE,Warriors Esports,New Zealand,KB&M,18,
Code Twizz,OCE,Warriors Esports,New Zealand,KB&M,23,
twins iwnl,OCE,Renegades,Australia,KB&M,19,
Evade Rampage,NAE,Free Agent,Peru,,,
